O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,DHARMESWAR KONWAR,Bharatiya Janata Party,69247,443,69690,48.0
2,SUSHIL KUMAR SURI,Indian National Congress,54346,227,54573,37.59
3,GAUTOM HATIMURIA,Assam Jatiya Parishad,16738,61,16799,11.57
4,RATAN HEMROM,Independent,1613,4,1617,1.11
5,NOTA,None of the Above,2501,9,2510,1.73
