O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,BHASKAR SHARMA,Bharatiya Janata Party,86237,403,86640,56.52
2,MANORANJAN BORGOHAIN,Indian National Congress,28021,119,28140,18.36
3,SANJAY KUMAR DEB,Assam Jatiya Parishad,22879,56,22935,14.96
4,IGNATIUS EKKA,Independent,10299,16,10315,6.73
5,BHOGESWAR SHYAM,Independent,1263,6,1269,0.83
6,RANTU SONOWAL,Independent,1439,5,1444,0.94
7,NOTA,None of the Above,2528,8,2536,1.65
