O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,MANOJ KUMAR BASUMATARY (MUNITION),National People's Party,1180,10,1190,0.66
2,JADAB SWARGIARY,Indian National Congress,78347,204,78551,43.46
3,SHYAMJIT RABHA,Bharatiya Janata Party,76995,280,77275,42.75
4,DIGANTA KUMAR RABHA,Janata Dal (United),1257,13,1270,0.7
5,BORJIT BORO,Voters Party International,2451,11,2462,1.36
6,ANIL RABHA,Independent,675,3,678,0.38
7,DIPAK KUMAR RABHA,Independent,16443,44,16487,9.12
8,BATSRANG G. MOMIN,Independent,1470,5,1475,0.82
9,NOTA,None of the Above,1362,5,1367,0.76
