O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Debabrata Saikia,Indian National Congress,51905,482,52387,47.56
2,Mayur Borgohain,Bharatiya Janata Party,51243,461,51704,46.94
3,Ribulaya Gogoi,Assam Jatiya Parishad,2859,37,2896,2.63
4,Horen Borgohain,All India Forward Bloc,637,3,640,0.58
5,Mintu Boruah,Independent,1055,6,1061,0.96
6,NOTA,None of the Above,1461,9,1470,1.33
