O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,GOPI BARUAH,All India Trinamool Congress,1382,7,1389,0.77
2,JAYANTA MALLA BARUAH,Bharatiya Janata Party,105747,443,106190,58.84
3,PRADYUT KUMAR BHUYAN,Indian National Congress,56632,101,56733,31.43
4,KENEDI PEGU,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),855,7,862,0.48
5,NAGEN DEKA,Assam Jatiya Parishad,11726,52,11778,6.53
6,APURBA PATHAK,Independent,573,2,575,0.32
7,KESHAB BARMAN,Independent,1147,3,1150,0.64
8,NOTA,None of the Above,1802,6,1808,1.0
