O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,KAMAKHYA PRASAD MALA,Indian National Congress,61868,308,62176,41.44
2,PARIMAL SUKLA BAIDYA,Bharatiya Janata Party,81896,672,82568,55.03
3,GOUR CHANDRA DAS,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1823,11,1834,1.22
4,RAM RATAN DUSAD,Assam Jatiya Parishad,376,5,381,0.25
5,ANANTA MOHAN ROY,Independent,355,1,356,0.24
6,DIPAK RANJAN ROY,Independent,417,8,425,0.28
7,PARIMAL DAS,Independent,746,4,750,0.5
8,NOTA,None of the Above,1558,3,1561,1.04
