O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,MUNIN MAHANTA,Communist Party of India,27219,71,27290,17.43
2,RAMA KANTA DEWRI,Bharatiya Janata Party,81346,311,81657,52.15
3,BANI KANTA DAS,Assam Jatiya Parishad,45011,114,45125,28.82
4,RATUL BORA,Independent,933,6,939,0.6
5,NOTA,None of the Above,1566,5,1571,1.0
