O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Ramani Tanti,Bharatiya Janata Party,44703,159,44862,46.81
2,Rupjyoti Kurmi,Indian National Congress,47093,215,47308,49.36
3,Gopal Chandra Ghatuwar,Asom Songrami Mancha(Asom),1602,10,1612,1.68
4,NOTA,None of the Above,2048,8,2056,2.15
