O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,GANESH KUMAR LIMBU,Bharatiya Janata Party,70176,393,70569,51.5
2,RAM PRASAD SHARMA,Indian National Congress,52628,159,52787,38.52
3,UPEN RAJ NATH,Assam Jatiya Parishad,10108,84,10192,7.44
4,HEMANTA KUMAR ADHIKARY,Independent,1613,11,1624,1.19
5,NOTA,None of the Above,1850,6,1856,1.35
