O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Ajanta Neog,Bharatiya Janata Party,81054,597,81651,50.63
2,Bitupan Saikia,Indian National Congress,71841,485,72326,44.84
3,Rina Saikia,Assam Jatiya Parishad,5013,49,5062,3.14
4,NOTA,None of the Above,2233,12,2245,1.39
