O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,TERASH GOWALA,Bharatiya Janata Party,54376,386,54762,42.35
2,DHRUBAJYOTI GOGOI,Indian National Congress,46392,260,46652,36.08
3,MADHAB DAS,Lok Jan Shakti Party,1505,13,1518,1.17
4,LURINJYOTI GOGOI,Assam Jatiya Parishad,24027,165,24192,18.71
5,NOTA,None of the Above,2191,2,2193,1.7
