O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,UTPAL DUTTA,Asom Gana Parishad,12368,118,12486,7.99
2,DR. JOY PRAKASH DAS (J.P.),Indian National Congress,66965,386,67351,43.09
3,MANAB DEKA,Bharatiya Janata Party,70032,355,70387,45.03
4,DILWAR HUSSAIN,Voters Party International,950,3,953,0.61
5,BIRINCHI PEGU,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),463,4,467,0.3
6,RANJAN BORPATRA GOHAIN,Assam Jatiya Parishad,2430,23,2453,1.57
7,NIRMAL PAYENG,Independent,1082,5,1087,0.7
8,NOTA,None of the Above,1106,8,1114,0.71
