O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Tutu Acharjya,All India Trinamool Congress,927,1,928,0.53
2,Sibu Misra,Bharatiya Janata Party,88944,164,89108,51.04
3,Swapan Kar,Indian National Congress,77263,114,77377,44.32
4,Mausumi Sarma Bezbaruah,Assam Jatiya Parishad,3251,9,3260,1.87
5,Iskikar Ahmed,Independent,696,0,696,0.4
6,Ujjal Deb,Independent,729,3,732,0.42
7,Sayed Hussain Borbhuyan,Independent,993,0,993,0.57
8,NOTA,None of the Above,1483,2,1485,0.85
