O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Angoorlata Deka,Bharatiya Janata Party,51261,197,51458,36.64
2,Sibamoni Bora,Indian National Congress,84039,239,84278,60.02
3,Anupam Baruah,Janata Dal (United),812,3,815,0.58
4,Fakar Uddin,Asom Jana Morcha,272,2,274,0.2
5,Musleha Begum,Rashtriya Ulama Council,461,2,463,0.33
6,Prafulla Rajkhowa,Independent,368,2,370,0.26
7,Matiur Rahman,Independent,1682,8,1690,1.2
8,NOTA,None of the Above,1072,6,1078,0.77
