O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ASHOK SINGHAL,Bharatiya Janata Party,93329,439,93768,56.89
2,BENUDHAR NATH,Indian National Congress,58492,206,58698,35.62
3,RANJAY BASUMATARY,Voters Party International,2058,14,2072,1.26
4,SATRUGHANA SASONI,Assam Jatiya Parishad,1547,13,1560,0.95
5,SANJOY DEY,Bharatiya Gana Parishad,1239,6,1245,0.76
6,TARUN SAHU,Independent,3480,14,3494,2.12
7,JAGYA RAM MIRDHA,Independent,1411,3,1414,0.86
8,NOTA,None of the Above,2554,5,2559,1.55
