O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,PRAMILA RANI BRAHMA,Bodoland Peoples Front,62922,498,63420,41.11
2,MIJING BRAHMA,Voters Party International,1240,36,1276,0.83
3,LAWRENCE ISLARY,"United People’s Party, Liberal",82817,698,83515,54.14
4,MANAJ KUMAR BRAHMA,Independent,3229,35,3264,2.12
5,SHRI SAILENDRA NATH BRAHMA,Independent,888,9,897,0.58
6,NOTA,None of the Above,1865,18,1883,1.22
