O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,PURNENDU BANIKYA,Asom Gana Parishad,65130,739,65869,35.59
2,PRADIP SARKAR,Indian National Congress,112341,613,112954,61.04
3,KAUSHIK RANJAN DAS,Independent,2090,15,2105,1.14
4,ROMONATH MONDAL,Independent,2469,20,2489,1.34
5,NOTA,None of the Above,1617,25,1642,0.89
