O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ASHWINI RAY SARKAR,Bharatiya Janata Party,78671,500,79171,43.14
2,ABDUS SOBAHAN ALI SARKAR,Indian National Congress,89611,259,89870,48.96
3,SAHIDUR RAHMAN,All India Trinamool Congress,1111,3,1114,0.61
4,ATIKUR RAHMAN,Assam Jatiya Parishad,408,2,410,0.22
5,MOMINUR ALOM,Rashtriya Ulama Council,342,1,343,0.19
6,ABU TAHER BEPARI,Independent,10391,40,10431,5.68
7,NILIMOY PRODHANI,Independent,1026,4,1030,0.56
8,NOTA,None of the Above,1171,1,1172,0.64
