O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,GURU JYOTI DAS,Bharatiya Janata Party,86294,738,87032,42.72
2,BASANTA DAS,Indian National Congress,111004,382,111386,54.68
3,GAKUL BARUAH,Assam Jatiya Parishad,2708,38,2746,1.35
4,JITENDRA SARKAR,Voters Party International,977,3,980,0.48
5,NOTA,None of the Above,1555,12,1567,0.77
