O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Bhaskar Jyoti Baruah,Indian National Congress,63711,592,64303,52.89
2,Hemanta Kalita,Bharatiya Janata Party,50425,499,50924,41.89
3,Sailendra Kumar Hazarika,Assam Jatiya Parishad,3832,53,3885,3.2
4,Dilip Gogoi,Independent,890,11,901,0.74
5,NOTA,None of the Above,1557,5,1562,1.28
