O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,RABIRAM NARZARY,Bodoland Peoples Front,76826,683,77509,49.68
2,MANARANJAN BRAHMA,"United People’s Party, Liberal",64593,845,65438,41.94
3,RANENDRA KOCH,Janata Dal (United),901,37,938,0.6
4,RAJENDRA MUSHAHARY,The National Road Map Party of India,827,15,842,0.54
5,KAUSHIK MOHAN BRAHMA,Independent,6636,26,6662,4.27
6,GAUTAM BARO,Independent,1156,10,1166,0.75
7,RANJAY KR. BRAHMA,Independent,1821,11,1832,1.17
8,NOTA,None of the Above,1626,19,1645,1.05
