O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ANOWAR HUSSAIN(Ganesh),Indian National Congress,28456,48,28504,18.79
2,SRI SUMAN HARIPRIYA,Bharatiya Janata Party,65923,242,66165,43.63
3,MD INTAJOR RAHAMAN,All India Minorities Front,1335,3,1338,0.88
4,Dulu Ahmed,Assam Jatiya Parishad,51710,87,51797,34.15
5,MD SAFIQUL HOQUE S K,Independent,655,0,655,0.43
6,JAIDEEP TALUKDAR,Independent,718,1,719,0.47
7,PRABHAT KALITA,Independent,685,2,687,0.45
8,MON KASHYAP,Independent,700,0,700,0.46
9,NOTA,None of the Above,1099,1,1100,0.73
