O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,KARUNA KANTA SWARGIARY,Bodoland Peoples Front,36501,286,36787,30.8
2,BISWAJIT DAIMARY,Bharatiya Janata Party,71898,741,72639,60.82
3,BHUMITRA KACHARI,Voters Party International,2080,23,2103,1.76
4,SWARNALATA CHALIHA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1264,16,1280,1.07
5,BAPAN BANIK,Independent,1750,12,1762,1.48
6,BISWAJIT MINJ,Independent,2519,14,2533,2.12
7,NOTA,None of the Above,2324,11,2335,1.95
