O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,RANJEET KUMAR DASS,Bharatiya Janata Party,80163,1121,81284,71.67
2,SANTANU SARMA,Indian National Congress,18203,228,18431,16.25
3,KRISHNAMANI DAS,Republican Party of India (Athawale),589,19,608,0.54
4,PABINDRA DEKA,Assam Jatiya Parishad,9613,218,9831,8.67
5,CHAKRA PANI MEDHI,Independent,1558,17,1575,1.39
6,NOTA,None of the Above,1669,16,1685,1.49
