O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,BINOD HAZARIKA,Bharatiya Janata Party,58773,522,59295,48.13
2,MANOJ DHANOWAR,Indian National Congress,41751,296,42047,34.13
3,PRANAB SAIKIA,Rashtriya Lok Samta Party,1214,3,1217,0.99
4,LIKHON BORUAH,Assam Jatiya Parishad,10638,88,10726,8.71
5,DIBYAJIT DUTTA,Independent,5561,15,5576,4.53
6,PROBHU LAL VAISHNAVA,Independent,1365,6,1371,1.11
7,NOTA,None of the Above,2937,17,2954,2.4
