O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,PADMA HAZARIKA,Bharatiya Janata Party,83602,1205,84807,56.5
2,PRANESWAR BASUMATARY,Indian National Congress,60056,376,60432,40.26
3,ANILA BASUMATARY,Voters Party International,2409,32,2441,1.63
4,NOTA,None of the Above,2395,16,2411,1.61
