O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,NABA KUMAR DOLEY,Bharatiya Janata Party,85371,1011,86382,50.83
2,PADMALOCHAN DOLEY,Indian National Congress,75923,863,76786,45.18
3,JUTIKA DOLEY,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),893,12,905,0.53
4,LALIT PEGU,Voters Party International,1613,16,1629,0.96
5,SATYAJIT REGAN,Assam Jatiya Parishad,2949,39,2988,1.76
6,NOTA,None of the Above,1245,9,1254,0.74
