O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,RANJIT DUTTA,Bharatiya Janata Party,53335,248,53583,50.93
2,ANJAN UPADHYAYA,Assam Jatiya Parishad,3322,21,3343,3.18
3,BIBEK DAS,Communist Party of India (Marxist-Leninist) (Liberation),21452,79,21531,20.46
4,JAYANTA BORAH,Independent,23617,127,23744,22.57
5,NOTA,None of the Above,3003,9,3012,2.86
