O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,BISHNU DAS,Asom Gana Parishad,76202,251,76453,42.75
2,SASHI KANTA DAS,Indian National Congress,89356,155,89511,50.05
3,UTPAL BANIA,Assam Jatiya Parishad,5542,74,5616,3.14
4,MONI DAS,Janata Party,1044,66,1110,0.62
5,GUNESWAR DAS,Independent,1174,40,1214,0.68
6,CHITRALEKHA DAS,Independent,1124,15,1139,0.64
7,RUBUL DAS,Independent,2285,4,2289,1.28
8,NOTA,None of the Above,1497,20,1517,0.85
