O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Ranoj Pegu,Bharatiya Janata Party,86744,937,87681,45.33
2,Sailen Sonowal,Indian National Congress,44228,604,44832,23.18
3,Chittaranjan Basumatary,Assam Jatiya Parishad,56528,361,56889,29.41
4,Hem Kanta Miri,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1149,9,1158,0.6
5,Ayub Khang Brahma,Independent,1190,19,1209,0.63
6,NOTA,None of the Above,1629,14,1643,0.85
