O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Kaushik Rai,Bharatiya Janata Party,54896,445,55341,44.61
2,Mukesh Pandey,Indian National Congress,42202,439,42641,34.38
3,Alim Uddin Mazumder,Assam Jatiya Parishad,2952,39,2991,2.41
4,Kshirode Karmakar,Independent,381,7,388,0.31
5,Chiranjit Acharjee,Independent,641,5,646,0.52
6,Thoiba Singha,Independent,20146,357,20503,16.53
7,NOTA,None of the Above,1531,5,1536,1.24
