O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Rihon Daimari,Bodoland Peoples Front,56243,673,56916,46.47
2,GOBINDA CHANDRA BASUMATARI,"United People’s Party, Liberal",61092,675,61767,50.43
3,NOTA,None of the Above,3774,31,3805,3.11
