O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ANIL SAIKIA,Bharatiya Janata Party,54790,235,55025,39.4
2,RAKIBUL HUSSAIN,Indian National Congress,80813,310,81123,58.09
3,ABIDUR RAHMAN,Assam Jatiya Parishad,1670,8,1678,1.2
4,PRANJIT BHOWMIK,Bharatiya Gana Parishad,702,3,705,0.5
5,NOTA,None of the Above,1115,1,1116,0.8
