O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,BHUBAN PEGU,Bharatiya Janata Party,167875,536,168411,68.69
2,HEMA HARI PRASANNA PEGU,Indian National Congress,57227,197,57424,23.42
3,PHANIRAM TAYENG,Assam Jatiya Parishad,7680,46,7726,3.15
4,BHAGYA CHUNGKRANG,Janata Dal (United),1001,5,1006,0.41
5,BHABANI BORO,Independent,1491,20,1511,0.62
6,MADHAB MACHAHARY,Independent,6382,22,6404,2.61
7,NOTA,None of the Above,2663,13,2676,1.09
