O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,PRASANTA PHUKAN,Bharatiya Janata Party,68029,733,68762,60.43
2,RAJKUMAR NILANETRA NEOG,Indian National Congress,30512,245,30757,27.03
3,AJIT BORGOHAIN,Assam Jatiya Parishad,10971,91,11062,9.72
4,SYED MAHSHINUR RAHMAN,Asom Songrami Mancha(Asom),596,5,601,0.53
5,KAMAL HAZARIKA,Independent,750,5,755,0.66
6,NOTA,None of the Above,1834,11,1845,1.62
