O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,DR. ABU BAKAR SIDDIQUE,Bharatiya Janata Party,26907,147,27054,16.78
2,ABDUR REZZAK SHEIKH,All India Trinamool Congress,6422,35,6457,4.01
3,HAFIZ BASHIR AHMED,All India United Democratic Front,90166,363,90529,56.16
4,AKBAR ALI MONDAL,The National Road Map Party of India,1624,3,1627,1.01
5,DR. ANES AHMED,Assam Jatiya Parishad,1511,11,1522,0.94
6,ALI AKBAR MIAH,Independent,30670,101,30771,19.09
7,IFTARUL ISLAM PARAMANIK,Independent,1921,5,1926,1.19
8,NOTA,None of the Above,1298,8,1306,0.81
