O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ABDUL BATIN KHANDAKAR,Indian National Congress,92698,578,93276,58.58
2,ASRAFUL ISLAM,All India Trinamool Congress,1545,22,1567,0.98
3,BHUPEN ROY,Asom Gana Parishad,59637,858,60495,38.0
4,AJANTA BARUAH,Assam Jatiya Parishad,1173,91,1264,0.79
5,SHYAM RAJ RABHA,Janata Dal (United),349,17,366,0.23
6,JAHIDUL ISLAM,Independent,406,7,413,0.26
7,SHEIKH ABDULLAH,Independent,808,3,811,0.51
8,NOTA,None of the Above,1015,10,1025,0.64
