O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Keshab Mahanta,Asom Gana Parishad,72591,1086,73677,59.06
2,Prasanta Kumar Saikia,Indian National Congress,44243,714,44957,36.04
3,Mukul Baruah,Assam Jatiya Parishad,2595,32,2627,2.11
4,Bhaskar Sarmah,Independent,1624,52,1676,1.34
5,NOTA,None of the Above,1790,19,1809,1.45
