O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,RIPUN BORA,Indian National Congress,63744,186,63930,39.18
2,SRI UTPAL BORAH,Bharatiya Janata Party,92894,330,93224,57.14
3,DR GOPAL PHUKAN,Assam Jatiya Parishad,2887,17,2904,1.78
4,SRI SABIR NARZARY,Voters Party International,1340,12,1352,0.83
5,NOTA,None of the Above,1745,8,1753,1.07
