O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Aminul Islam,All India United Democratic Front,145682,206,145888,70.39
2,Sanjib Kumar Bora,Bharatiya Janata Party,8982,66,9048,4.37
3,Md. Anjar Hussain,Assam Jatiya Parishad,1127,12,1139,0.55
4,Inamul Huda,Revolutionary Communist Party of India (Rasik Bhatt),3447,6,3453,1.67
5,Saiful Islam Choudhury,Asom Jana Morcha,877,4,881,0.43
6,Shahnaz Begum,Janata Dal (United),762,5,767,0.37
7,Mehboob Muktar,Independent,42862,59,42921,20.71
8,Mustafa Shahidul Islam,Independent,1325,2,1327,0.64
9,NOTA,None of the Above,1818,2,1820,0.88
