O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Khalil Uddin Mazumder,Indian National Congress,82610,658,83268,51.22
2,Gautam Roy,Bharatiya Janata Party,75513,816,76329,46.95
3,Abdul Odud Choudhury,Independent,474,2,476,0.29
4,Junaid Ahmed Barbhuiya,Independent,194,1,195,0.12
5,Nasir Uddin Barbhuiya,Independent,139,1,140,0.09
6,Monsur Hassan Choudhury,Independent,196,1,197,0.12
7,GMC SAHAB UDDIN AHMED,Independent,292,5,297,0.18
8,Hilal Ahmed Talukder,Independent,562,1,563,0.35
9,NOTA,None of the Above,1106,6,1112,0.68
