O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Etuwa Munda,Indian National Congress,34162,119,34281,28.8
2,Bimal Borah,Bharatiya Janata Party,62118,557,62675,52.66
3,Subhakaran Konhain,Assam Jatiya Parishad,16618,72,16690,14.02
4,Bikash Kullu,Independent,3432,13,3445,2.89
5,NOTA,None of the Above,1921,7,1928,1.62
