O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,DR. KAMALA KANTA KALITA,Asom Gana Parishad,65756,64,65820,39.5
2,REKIBUDDIN AHMED,Indian National Congress,93826,38,93864,56.32
3,DEBAJIT ADHIKARI,Assam Jatiya Parishad,2476,5,2481,1.49
4,NURUL ISLAM,Rashtriya Lok Samta Party,360,0,360,0.22
5,SHYAMAL DUTTA,Bharatiya Gana Parishad,689,1,690,0.41
6,AZMAL HOQUE,Independent,577,1,578,0.35
7,NOIMUDDIN AHMED,Independent,535,0,535,0.32
8,DR. FARUK AHMED BHUYAN,Independent,834,0,834,0.5
9,NOTA,None of the Above,1484,3,1487,0.89
