O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,PROF. ABID HUSSAIN THANGAL,Indian Union Muslim League,80061,1639,81700,51.08
2,P. P. GANESAN,Bharatiya Janata Party,10556,240,10796,6.75
3,N. A. MUHAMMED KUTTY (MAMMUTY),Nationalist Congress Party,63739,1373,65112,40.71
4,AYISHA,Independent,319,9,328,0.21
5,BINDHU DEVARAJAN,Independent,477,4,481,0.3
6,MOHAMED KUTTY,Independent,662,13,675,0.42
7,SAINUL ABID THANGAL,Independent,160,13,173,0.11
8,NOTA,None of the Above,664,4,668,0.42
