O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,C H KUNHAMBU,Communist Party of India (Marxist),76733,1931,78664,47.58
2,BALAKRISHNAN PERIYE,Indian National Congress,64117,1225,65342,39.52
3,A VELAYUDHAN,Bharatiya Janata Party,19978,382,20360,12.31
4,GOVINDAN B ALINTHAZE,Ambedkarite Party of India,189,5,194,0.12
5,KUNHAMBU K S/o Kuttappan K C,Independent,134,6,140,0.08
6,RAMESHAN K,Independent,204,3,207,0.13
7,NOTA,None of the Above,430,4,434,0.26
