O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Adv.V.K.PRASANTH,Communist Party of India (Marxist),59193,1918,61111,44.4
2,N.MURALI,Bahujan Samaj Party,413,6,419,0.3
3,Adv.V.V.RAJESH,Bharatiya Janata Party,38558,1038,39596,28.77
4,Adv.VEENA.S.NAIR,Indian National Congress,34292,1163,35455,25.76
5,A.SHYJU,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),200,1,201,0.15
6,NOTA,None of the Above,844,10,854,0.62
