O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Anoop Antony,Bharatiya Janata Party,21974,415,22389,16.34
2,Adv.M.Liju,Indian National Congress,48841,1399,50240,36.67
3,H.Salam,Communist Party of India (Marxist),59602,1763,61365,44.79
4,M.M.Thahir,SOCIAL DEMOCRATIC PARTY OF INDIA,1672,18,1690,1.23
5,Subaida,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),218,3,221,0.16
6,Subhadramma Thottappally,Welfare Party Of India,513,12,525,0.38
7,NOTA,None of the Above,562,29,591,0.43
