O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,NAZAR DEBONA,Communist Party of India,62881,1382,64263,40.93
2,P.R. RASMIL NATH,Bharatiya Janata Party,11030,320,11350,7.23
3,Adv. U.A. LATHEEF,Indian Union Muslim League,77384,1452,78836,50.22
4,PALATHINGAL ABOOBACKER,Independent,1332,9,1341,0.85
5,NOTA,None of the Above,1185,17,1202,0.77
