O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,MANJALAMKUZHI ALI,Indian Union Muslim League,81273,1958,83231,49.46
2,SAJESH ELAYIL,Bharatiya Janata Party,6469,172,6641,3.95
3,Adv. T.K. RASHEEDALI,Communist Party of India (Marxist),75322,1663,76985,45.75
4,ALI S/o ALAVI HAJI,Independent,193,0,193,0.11
5,ALI S/o MUSTHAFA,Independent,345,5,350,0.21
6,M.ALI,Independent,81,5,86,0.05
7,RASHEEDALI S/o MAMMUNNI,Independent,168,15,183,0.11
8,NOTA,None of the Above,590,9,599,0.36
