O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ASHOKAN KULANADA,Bharatiya Janata Party,21954,720,22674,16.25
2,Adv. MATHEW T THOMAS,Janata Dal (Secular),60036,2142,62178,44.56
3,RAJENDRADAS,Bahujan Samaj Party,1049,25,1074,0.77
4,KUNJU KOSHY PAUL,Kerala Congress,48665,2092,50757,36.37
5,VINOD KUMAR,Democratic Social Justice Party,377,3,380,0.27
6,Adv. THOMAS MATHEW (ROY),Independent,1423,38,1461,1.05
7,K .P YESUDAS,Independent,180,16,196,0.14
8,SURENDRAN KOTTOORATHIL,Independent,212,4,216,0.15
9,NOTA,None of the Above,570,38,608,0.44
