O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,VIVEK GOPAN,Bharatiya Janata Party,13943,268,14211,9.95
2,SHIBU BABY JOHN,Revolutionary Socialist Party,60103,2083,62186,43.52
3,JOHNSON KANDACHIRA,Independent,1209,14,1223,0.86
4,VIJI RATHEESH,Independent,369,7,376,0.26
5,Dr.SUJITH VIJAYANPILLAI,Independent,61220,2062,63282,44.29
6,SUJITHMON,Independent,895,6,901,0.63
7,NOTA,None of the Above,679,22,701,0.49
