O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,N A NELLIKKUNNU,Indian Union Muslim League,62824,472,63296,43.8
2,VIJAYA K P,Bahujan Samaj Party,664,15,679,0.47
3,ADV K SHREEKANTH,Bharatiya Janata Party,49737,658,50395,34.88
4,RANJITH RAJ M,Anna Democratic Human Rights Movement Party of India,545,10,555,0.38
5,M A LATHEEF,Indian National League,28028,295,28323,19.6
6,NISHANTH KUMAR I B,Independent,412,5,417,0.29
7,SUDHAKARAN K,Independent,192,4,196,0.14
8,NOTA,None of the Above,629,10,639,0.44
