O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ARUN KAITHAPRAM,Bharatiya Janata Party,11135,230,11365,7.81
2,ADV. BRIJESH KUMAR,Indian National Congress,42785,1074,43859,30.13
3,M VIJIN,Communist Party of India (Marxist),85304,2948,88252,60.62
4,FAIZAL MADAYI,Welfare Party Of India,1141,28,1169,0.8
5,BRIJESHKUMAR M. S/o AMBU,Independent,272,2,274,0.19
6,NOTA,None of the Above,647,19,666,0.46
