O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Adv. K. PREMKUMAR,Communist Party of India (Marxist),72977,1882,74859,46.45
2,P. VENUGOPALAN,Bharatiya Janata Party,24516,540,25056,15.55
3,P.P. SIVAN,Bahujan Samaj Party,654,18,672,0.42
4,DOCTOR P. SARIN,Indian National Congress,58399,1308,59707,37.05
5,NOTA,None of the Above,852,15,867,0.54
