O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,KEERAN,Bahujan Samaj Party,1057,3,1060,0.81
2,P.K KUNJHALIKUTTY,Indian Union Muslim League,69283,1098,70381,53.5
3,P. JIJI,Communist Party of India (Marxist),39150,635,39785,30.24
4,PREMAN MASTER,Bharatiya Janata Party,5853,115,5968,4.54
5,ANANNYAHKUMARI ALEX,Democratic Social Justice Party,132,3,135,0.1
6,E.K. KUNHAHAMEDKUTTY MASTER,Welfare Party Of India,1984,67,2051,1.56
7,ADIL ABDURAHIMAN THANGAL,Independent,124,5,129,0.1
8,SABAH KUNDUPUZHAKKAL,Independent,11149,106,11255,8.56
9,NOTA,None of the Above,779,8,787,0.6
