O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,J.Chinchurani,Communist Party of India,64754,2498,67252,45.69
2,M.M.Naseer,Indian National Congress,51745,1829,53574,36.4
3,Lalu,Bahujan Samaj Party,400,6,406,0.28
4,Vishnu Pattathanam,Bharatiya Janata Party,21747,491,22238,15.11
5,Archana Prajith,Welfare Party Of India,590,15,605,0.41
6,Ratheesh Kadakkal,Anna Democratic Human Rights Movement Party of India,268,12,280,0.19
7,Sharafath Mallam,SOCIAL DEMOCRATIC PARTY OF INDIA,1853,26,1879,1.28
8,Shibu.K.Chadayamangalam,Independent,257,1,258,0.18
9,NOTA,None of the Above,671,14,685,0.47
