O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,POTTANKANDI ABDULLA,Indian Union Muslim League,59720,1365,61085,39.23
2,C. SADANANDAN MASTER,Bharatiya Janata Party,20795,417,21212,13.62
3,K.P. MOHANAN,Loktantrik Janta Dal,68472,2154,70626,45.36
4,ABDULLA PUTHIYAPARAMBATH,Independent,379,10,389,0.25
5,MOHANAN KUNHIPARAMBATH MEETHAL,Independent,1334,26,1360,0.87
6,MOHANAN K.P. KAITHAVECHA PARAMBATH,Independent,515,28,543,0.35
7,NOTA,None of the Above,489,5,494,0.32
