O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,V.S. JITHIN DEV,Bharatiya Janata Party,12096,302,12398,9.05
2,JYOTHIKUMAR CHAMAKKALA,Indian National Congress,51350,1590,52940,38.63
3,P. KRISHNAMMAL,Marxist Communist Party of India (United),2062,29,2091,1.53
4,K.B. GANESH KUMAR,Kerala Congress (B),65304,1972,67276,49.09
5,ADV. FAIZY. M. PASHA,SOCIAL DEMOCRATIC PARTY OF INDIA,1179,13,1192,0.87
6,BAIJU PATHANAPURAM,Anna Democratic Human Rights Movement Party of India,395,16,411,0.3
7,AJI KADASSERY,Independent,247,7,254,0.19
8,NOTA,None of the Above,442,32,474,0.35
