O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ADV. V. E. ABDUL GAFOOR,Indian Union Muslim League,60829,976,61805,39.65
2,P. S. UNNIKRISHNAN,Bahujan Samaj Party,840,17,857,0.55
3,P. RAJEEVE,Communist Party of India (Marxist),75757,1384,77141,49.49
4,P. S. JAYARAJ,Bharath Dharma Jana Sena,11021,158,11179,7.17
5,V. M. FAISAL,SOCIAL DEMOCRATIC PARTY OF INDIA,2372,13,2385,1.53
6,NAYANA UNNIKRISHNAN,Independent,443,9,452,0.29
7,P. M. K. BAVA,Independent,514,12,526,0.34
8,NOTA,None of the Above,1483,35,1518,0.97
