O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,P.P Chitharanjan,Communist Party of India (Marxist),71262,2150,73412,46.33
2,Dr.K.S Manoj,Indian National Congress,60095,1673,61768,38.98
3,Sandeep Vachaspati,Bharatiya Janata Party,21204,446,21650,13.66
4,Subeendran K.C,Bahujan Samaj Party,204,3,207,0.13
5,K.A Vinod,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),202,3,205,0.13
6,Shylendran,Bahujan Dravida Party,114,1,115,0.07
7,NOTA,None of the Above,1068,21,1089,0.69
