O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,TONY CHAMMANY,Indian National Congress,39865,688,40553,31.51
2,K.J. MAXY,Communist Party of India (Marxist),53973,659,54632,42.45
3,C.G.RAJAGOPAL,Bharatiya Janata Party,10800,191,10991,8.54
4,SHINY ANTONY,Twenty 20 Party,19550,126,19676,15.29
5,Nipun Cherian,Independent,2123,26,2149,1.67
6,RAJANEESH BABU,Independent,224,4,228,0.18
7,NOTA,None of the Above,464,10,474,0.37
