O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Adv. B Gopalakrishnan,Bharatiya Janata Party,22065,230,22295,14.28
2,Jose Valloor,Indian National Congress,54100,1051,55151,35.31
3,K Rajan,Communist Party of India,75357,1300,76657,49.09
4,P K Subramanian,Bahujan Samaj Party,276,6,282,0.18
5,K K GEORGE KAKKASSERY,Independent,621,7,628,0.4
6,Benny Kodiyatil,Independent,330,1,331,0.21
7,NOTA,None of the Above,814,13,827,0.53
