O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,J.Mercykutty Amma,Communist Party of India (Marxist),69906,1976,71882,45.96
2,P.C.Vishnunadh,Indian National Congress,74664,1741,76405,48.85
3,R.Rahul,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),444,13,457,0.29
4,Vanaja Vidyadharan,Bharath Dharma Jana Sena,5983,117,6100,3.9
5,Vinod Bahuleyan,Rashtriya Janata Dal,169,3,172,0.11
6,Shiju M Varghese,Democratic Social Justice Party,181,5,186,0.12
7,Sibu Karamcodu,Anna Democratic Human Rights Movement Party of India,227,2,229,0.15
8,Santhosh Adooran,Independent,252,8,260,0.17
9,NOTA,None of the Above,692,18,710,0.45
