O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ASWIN BHIMNATH,Bahujan Samaj Party,915,13,928,0.61
2,Adv.T SIDDIQU,Indian National Congress,68845,1407,70252,46.15
3,SUBEESH T M,Bharatiya Janata Party,13868,245,14113,9.27
4,M.V.SHREYAMSKUMAR,Loktantrik Janta Dal,63392,1390,64782,42.56
5,SUNIL VAIDYAR,Anna Democratic Human Rights Movement Party of India,444,11,455,0.3
6,SHYLESH.K,Independent,204,6,210,0.14
7,T.SIDIQUE S/o ABDULLA,Independent,634,7,641,0.42
8,NOTA,None of the Above,809,19,828,0.54
